ID, UPDATE, DatetimeUTC, TimestampUTC, N_N71, BaB_A91, BaG_A91, BaR_A91, BsB0_S11, BsG0_S11, BsR0_S11, BbsB0_S11, BbsG0_S11, BbsR0_S11, BaB0_A11, BaB0_A12, BaG0_A11, BaG0_A12, BaR0_A11, BaR0_A12, BsB1_S11, BsG1_S11, BsR1_S11, BbsB1_S11, BbsG1_S11, BbsR1_S11, BaB1_A11, BaB1_A12, BaB1_A91, BaG1_A11, BaG1_A12, BaG1_A91, BaR1_A11, BaR1_A12, BaR1_A91, T0_S11, U0_S11, P0_S11, T1_S11, U1_S11, P1_S11, Ng_N71, BaBg_A91, BaGg_A91, BaRg_A91, BsB0g_S11, BsG0g_S11, BsR0g_S11, BbsB0g_S11, BbsG0g_S11, BbsR0g_S11, BaB0g_A11, BaB0g_A12, BaG0g_A11, BaG0g_A12, BaR0g_A11, BaR0g_A12, BsB1g_S11, BsG1g_S11, BsR1g_S11, BbsB1g_S11, BbsG1g_S11, BbsR1g_S11, BaB1g_A11, BaB1g_A12, BaB1g_A91, BaG1g_A11, BaG1g_A12, BaG1g_A91, datacol, BaR1g_A11, BaR1g_A12, BaR1g_A91, T0g_S11, U0g_S11, P0g_S11, T1g_S11, U1g_S11, P1g_S11, NN_N71, BaBN_A91, BaGN_A91, BaRN_A91, BsB0N_S11, BsG0N_S11, BsR0N_S11, BbsB0N_S11, BbsG0N_S11, BbsR0N_S11, BaB0N_A11, BaB0N_A12, BaG0N_A11, BaG0N_A12, BaR0N_A11, BaR0N_A12, BsB1N_S11, BsG1N_S11, BsR1N_S11, BbsB1N_S11, BbsG1N_S11, BbsR1N_S11, BaB1N_A11, BaB1N_A12, BaB1N_A91, BaG1N_A11, BaG1N_A12, BaG1N_A91, BaR1N_A11, BaR1N_A12, BaR1N_A91, T0N_S11, U0N_S11, P0N_S11, T1N_S11, U1N_S11, P1N_S11, Ba1_A81, Ba2_A81, Ba3_A81, Ba4_A81, Ba5_A81, Ba6_A81, Ba7_A81, X1_A81, X2_A81, X3_A81, X4_A81, X5_A81, X6_A81, X7_A81
88378, 0, 2019-01-31T17:00:00.000Z, 20190131090000, 6818.9, 2.01, 1.64, 1.18, 47.81, 31.64, 17.78, 5.17, 4.27, 3.34, 4.3, 4.07, 3.67, 3.5, 2.91, 2.71, 60.46, 39.47, 20.91, 6.13, 4.99, 3.88, 5.7, 4.8, , 4.89, 4.14, , 4.12, 3.18, , 39, 10.5, 720.2, 39.1, 9.5, 715, 1137, 0.78, 0.64, 0.42, 9.43, 6.25, 3.71, 0.99, 0.78, 0.78, 0.25, 0.66, 0.09, 0.57, 0.08, 0.46, 10.22, 6.21, 3.33, 1.15, 0.77, 0.6, 0.39, 1.94, , 0.47, 1.75, , , 0.33, 1.41, , 0.2, 0.2, 1.5, 0.1, 1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 12.28, 9.38, 7.93, 6.96, 5.94, 3.92, 3.13, 0.311, 0.31, 0.3, 0.303, 0.302, 0.298, 0.281
88379, 0, 2019-01-31T18:00:00.000Z, 20190131100000, 1712.2, 2.16, 1.83, 1.31, 32.3, 22.14, 12.84, 3.5, 2.75, 1.94, 4.2, 3.35, 3.66, 2.86, 2.88, 2.13, 20.79, 13.84, 7.75, 2.29, 1.74, 1.09, 2.92, 2.92, , 2.48, 2.51, , 1.91, 1.87, , 39, 5, 720.5, 39.1, 2.9, 715.4, 1420.9, 0.54, 0.43, 0.31, 11.63, 7.77, 4.39, 1.2, 0.88, 0.83, 0.98, 0.89, 0.95, 0.78, 0.8, 0.67, 2.08, 1.26, 0.84, 0.43, 0.27, 0.32, 0.29, 0.39, , 0.27, 0.35, , , 0.13, 0.36, , 0.1, 2.5, 1.5, 0.1, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 6.86, 5.34, 4.42, 3.86, 2.98, 1.52, 0.94, 0.178, 0.173, 0.158, 0.148, 0.134, 0.085, 0.055
88380, 0, 2019-01-31T19:00:00.000Z, 20190131110000, 1008.4, 2.62, 2.2, 1.56, 22.58, 15.99, 9.45, 2.62, 1.97, 1.81, 3.63, 3.16, 3.09, 2.72, 2.44, 2.01, 22.63, 16, 8.94, 2.53, 1.92, 1.6, 3.73, 3.35, , 3.27, 2.88, , 2.56, 2.15, , 39, 2.8, 720.9, 39.1, 2.8, 715.7, 37.3, 0.2, 0.18, 0.13, 1.51, 0.99, 0.62, 1.1, 0.29, 0.27, 0.15, 0.21, 0.13, 0.16, 0.26, 0.22, 0.86, 0.54, 0.41, 0.48, 0.23, 0.23, 0.02, 0.18, , 0.06, 0.16, , , 0.06, 0.15, , 0.2, 0.1, 1.5, 0.1, 0.1, 0.6, 60, 55, 55, 55, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 30, 30, 30, 30, 30, 30, 8.35, 6.98, 6.2, 5.73, 4.89, 3.55, 3.14, 0.209, 0.222, 0.218, 0.219, 0.22, 0.214, 0.203
88381, 0, 2019-01-31T20:00:00.000Z, 20190131120000, 884.1, 2.15, 1.81, 1.28, 20.65, 14.8, 8.86, 2.12, 1.9, 1.58, 3.19, 2.87, 2.73, 2.47, 2.12, 1.83, 16.94, 11.84, 6.59, 1.69, 1.52, 1.17, 2.83, 2.48, , 2.48, 2.13, , 1.88, 1.58, , 39.2, 2.6, 721.2, 39.3, 2.4, 716, 35.1, 0.23, 0.2, 0.15, 1.16, 0.69, 0.71, 0.61, 0.21, 0.44, 0.58, 0.28, 0.41, 0.22, 0.41, 0.23, 0.92, 0.54, 0.31, 0.37, 0.27, 0.23, 0.08, 0.19, , 0.03, 0.17, , , 0.07, 0.16, , 0.2, 0.3, 1.5, 0.1, 0.1, 0.6, 60, 55, 55, 55, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 30, 30, 30, 30, 30, 30, 6.45, 5.36, 4.68, 4.16, 3.67, 2.54, 2.24, 0.167, 0.175, 0.171, 0.173, 0.17, 0.158, 0.147
88382, 0, 2019-01-31T21:00:00.000Z, 20190131130000, 881.8, 1.64, 1.37, 0.98, 14.96, 10.39, 5.77, 1.59, 1.24, 0.94, 2.26, 2.05, 1.92, 1.77, 1.55, 1.33, 14.94, 10.31, 5.24, 1.59, 1.15, 0.72, 2.45, 2.1, , 2.14, 1.8, , 1.66, 1.34, , 39.2, 2.5, 721.2, 39.2, 2.6, 715.8, 72.2, 0.24, 0.21, 0.14, 1.39, 0.88, 0.69, 0.37, 0.23, 0.3, 0.36, 0.24, 0.33, 0.2, 0.32, 0.19, 1.75, 1.52, 0.85, 0.44, 0.27, 0.31, 0.27, 0.36, , 0.25, 0.3, , , 0.34, 0.26, , 0.2, 0.1, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 5.6, 4.79, 4.27, 3.86, 3.44, 2.59, 2.34, 0.134, 0.144, 0.142, 0.15, 0.143, 0.144, 0.136
88383, 0, 2019-01-31T22:00:00.000Z, 20190131140000, 1043.3, 2.4, 2.01, 1.43, 21.6, 15.48, 9.38, 2.03, 1.8, 1.61, 3.38, 2.99, 2.86, 2.58, 2.31, 1.92, 21.09, 14.4, 8.33, 1.93, 1.68, 1.44, 3.52, 3.05, , 3.04, 2.62, , 2.39, 1.94, , 39.1, 2.9, 721.1, 39.2, 2.9, 715.8, 32.8, 0.19, 0.16, 0.12, 1.01, 0.73, 0.65, 0.41, 0.24, 0.28, 0.23, 0.2, 0.14, 0.18, 0.11, 0.17, 1.83, 1.1, 0.66, 0.4, 0.33, 0.33, 0.19, 0.31, , 0.11, 0.24, , , 0.26, 0.26, , 0.2, 0.1, 1.5, 0.1, 0.2, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 7.72, 6.46, 5.73, 5.17, 4.56, 3.37, 2.97, 0.188, 0.2, 0.196, 0.201, 0.198, 0.196, 0.186
88384, 0, 2019-01-31T23:00:00.000Z, 20190131150000, 1170.6, 3.42, 2.87, 2.03, 30.9, 21.52, 12.81, 3.75, 2.75, 2.28, 5, 4.27, 4.26, 3.68, 3.42, 2.76, 31.15, 21.3, 11.91, 3.39, 2.53, 2.15, 4.9, 4.44, , 4.22, 3.81, , 3.36, 2.84, , 39.2, 3.5, 721.2, 39.1, 3.8, 715.9, 70.9, 0.48, 0.4, 0.29, 4.21, 2.91, 1.57, 0.69, 0.4, 0.42, 0.1, 0.58, 0.21, 0.5, 0.19, 0.41, 3.72, 2.75, 1.45, 0.56, 0.4, 0.45, 0.23, 0.53, , 0.24, 0.47, , , 0.17, 0.37, , 0.2, 0.2, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 10.43, 8.74, 7.8, 6.82, 6.24, 4.54, 4, 0.26, 0.277, 0.275, 0.281, 0.28, 0.276, 0.263
88385, 0, 2019-02-01T00:00:00.000Z, 20190131160000, 1148.6, 3.18, 2.67, 1.89, 29.03, 20.31, 12.13, 2.81, 2.33, 1.92, 3.98, 4.13, 3.43, 3.55, 2.69, 2.65, 27.65, 19.2, 10.68, 2.63, 2.06, 1.61, 4.61, 3.93, , 4, 3.37, , 3.14, 2.51, , 39, 3.9, 721, 39, 4.2, 715.6, 72.8, 0.5, 0.42, 0.3, 5.06, 3.4, 2.08, 0.67, 0.59, 0.4, 0.12, 0.8, 0.13, 0.69, 0.02, 0.51, 2.95, 2.12, 1.06, 0.5, 0.3, 0.31, 0.17, 0.38, , 0.02, 0.3, , , 0.08, 0.28, , 0.1, 0.2, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 9.62, 8.09, 7.21, 6.32, 5.79, 4.23, 3.74, 0.244, 0.26, 0.256, 0.26, 0.258, 0.252, 0.24
88386, 0, 2019-02-01T01:00:00.000Z, 20190131170000, 1135.9, 2.81, 2.37, 1.68, 28.88, 20.22, 12.11, 2.83, 2.48, 2.34, 4.77, 3.99, 4.1, 3.43, 3.24, 2.57, 22.21, 15.45, 8.59, 2.1, 1.9, 1.65, 3.56, 3.24, , 3.13, 2.79, , 2.43, 2.07, , 38.9, 4.3, 720.8, 39, 4.1, 715.4, 38.3, 0.38, 0.34, 0.23, 3.19, 2.43, 1.32, 0.73, 0.33, 0.39, 0.25, 0.48, 0.13, 0.43, 0.06, 0.33, 1.49, 1.11, 0.76, 0.38, 0.24, 0.31, 0.18, 0.26, , 0.17, 0.21, , , 0.07, 0.18, , 0.2, 0.1, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 8.32, 7.01, 6.25, 5.48, 5.02, 3.58, 3.17, 0.207, 0.221, 0.218, 0.222, 0.219, 0.213, 0.2
88387, 0, 2019-02-01T02:00:00.000Z, 20190131180000, 1071.2, 2.69, 2.26, 1.61, 27.53, 19.68, 11.34, 2.75, 2.42, 1.86, 4.55, 3.83, 3.97, 3.28, 3.1, 2.45, 22.85, 16.34, 8.72, 2.32, 1.97, 1.4, 3.67, 3.24, , 3.12, 2.78, , 2.53, 2.08, , 39, 4.4, 720.5, 39.1, 4.9, 715, 68.7, 0.38, 0.29, 0.22, 2.5, 1.49, 1.04, 0.55, 0.39, 0.33, 0.49, 0.43, 0.37, 0.42, 0.39, 0.34, 2.38, 1.79, 0.99, 0.52, 0.28, 0.39, 0.39, 0.59, , 0.5, 0.5, , , 0.35, 0.41, , 0.2, 0.2, 1.4, 0.1, 0.4, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 8.05, 6.82, 6.07, 5.47, 4.89, 3.65, 3.2, 0.204, 0.219, 0.218, 0.223, 0.226, 0.226, 0.218
88388, 0, 2019-02-01T03:00:00.000Z, 20190131190000, 1038, 2.56, 2.15, 1.54, 27.24, 19.17, 11.7, 2.79, 2.4, 1.91, 4.23, 3.55, 3.7, 3.05, 2.92, 2.29, 22.69, 15.43, 8.66, 2.29, 1.92, 1.38, 3.72, 3.1, , 3.23, 2.67, , 2.61, 1.97, , 39, 5.1, 720.2, 39, 4.5, 714.7, 40.8, 0.3, 0.23, 0.16, 1.12, 0.82, 0.59, 0.42, 0.29, 0.33, 0.08, 0.39, 0.15, 0.36, 0.08, 0.3, 1.8, 1.26, 0.81, 0.45, 0.26, 0.34, 0.01, 0.57, , 0.13, 0.46, , , 0.26, 0.41, , 0.1, 0.3, 1.4, 0.1, 0.4, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 7.56, 6.38, 5.71, 5.28, 4.51, 3.39, 3, 0.18, 0.194, 0.191, 0.197, 0.198, 0.196, 0.188
88389, 0, 2019-02-01T04:00:00.000Z, 20190131200000, 963.6, 1.84, 1.57, 1.13, 25.67, 17.94, 10.8, 2.77, 2.13, 1.93, 3.51, 3.12, 3.08, 2.71, 2.52, 2.05, 17.6, 11.58, 6.47, 2.02, 1.38, 1.27, 2.12, 2.18, , 1.83, 1.92, , 1.45, 1.5, , 38.9, 6.4, 719.8, 39, 8.2, 714.3, 180.4, 0.47, 0.39, 0.28, 1.88, 1.38, 0.75, 0.55, 0.31, 0.36, 0.22, 0.32, 0.26, 0.31, 0.25, 0.31, 0.99, 0.65, 0.38, 0.37, 0.24, 0.25, 0.11, 0.25, , 0.09, 0.21, , , 0.14, 0.22, , 0.1, 0.5, 1.4, 0.1, 0.5, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 6.52, 5.78, 5.46, 5.22, 4.62, 3.9, 3.52, 0.179, 0.202, 0.21, 0.216, 0.225, 0.251, 0.246
88390, 0, 2019-02-01T05:00:00.000Z, 20190131210000, 811.3, 0.86, 0.75, 0.54, 22.02, 15.46, 9.2, 2.6, 1.96, 1.82, 2.34, 2.09, 2.06, 1.82, 1.73, 1.4, 17.04, 11.19, 5.91, 2.04, 1.52, 1.3, 1.78, 1.61, , 1.55, 1.42, , 1.24, 1.09, , 39.1, 9.1, 719.6, 39.1, 9.6, 714.5, 55.7, 0.28, 0.25, 0.18, 2, 1.44, 0.98, 0.46, 0.28, 0.36, 0.08, 0.19, 0.02, 0.16, 0.12, 0.14, 1.72, 1.04, 0.78, 0.37, 0.24, 0.35, 0.1, 0.22, , 0.08, 0.18, , , 0.11, 0.2, , 0.2, 0.2, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 4.03, 3.59, 3.39, 3.27, 2.81, 2.3, 2.05, 0.104, 0.118, 0.123, 0.131, 0.131, 0.144, 0.138
88391, 0, 2019-02-01T06:00:00.000Z, 20190131220000, 739.6, 0.56, 0.48, 0.36, 17.56, 11.93, 6.77, 1.56, 1.6, 1.41, 1.87, 1.64, 1.64, 1.43, 1.33, 1.09, 17.47, 11.45, 6.2, 1.59, 1.44, 1.3, 2.01, 1.73, , 1.81, 1.52, , 1.46, 1.14, , 39, 9.8, 719.9, 38.9, 9.7, 715, 33.6, 0.27, 0.23, 0.17, 1.59, 1.2, 0.72, 0.34, 0.2, 0.39, 0.22, 0.31, 0.14, 0.21, 0.16, 0.24, 1.25, 1.07, 0.52, 0.4, 0.3, 0.22, 0.18, 0.21, , 0.17, 0.18, , , 0.14, 0.21, , 0.1, 0.1, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 3.64, 3.19, 2.92, 2.69, 2.41, 1.85, 1.65, 0.089, 0.099, 0.101, 0.104, 0.105, 0.11, 0.103
88392, 0, 2019-02-01T07:00:00.000Z, 20190131230000, 777.7, 0.92, 0.79, 0.58, 18.8, 12.88, 8.12, 2.26, 1.74, 1.36, 2.15, 1.93, 1.88, 1.68, 1.57, 1.26, 16.11, 10.28, 5.8, 1.75, 1.35, 1.04, 1.71, 1.61, , 1.5, 1.4, , 1.21, 1.06, , 38.9, 9.8, 720.6, 39, 10, 715.5, 18.1, 0.19, 0.17, 0.11, 1.42, 1.1, 0.72, 0.43, 0.29, 0.34, 0.13, 0.25, 0.29, 0.18, 0.16, 0.25, 0.62, 0.49, 0.33, 0.44, 0.28, 0.24, 0.08, 0.2, , 0.07, 0.13, , , 0.09, 0.21, , 0.2, 0.1, 1.5, 0.1, 0.2, 0.5, 60, 58, 58, 58, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 3.73, 3.26, 2.97, 2.73, 2.49, 1.85, 1.68, 0.094, 0.105, 0.106, 0.115, 0.112, 0.113, 0.108
88393, 0, 2019-02-01T08:00:00.000Z, 20190201000000, 810.6, 1.16, 0.99, 0.72, 18.65, 12.55, 7.14, 2.1, 1.56, 1.35, 2.01, 1.83, 1.82, 1.58, 1.51, 1.2, 17.78, 11.84, 6.2, 1.79, 1.3, 1.13, 2.12, 1.88, , 1.83, 1.61, , 1.49, 1.21, , 39.1, 10.1, 721, 39.1, 9.7, 715.9, 47.7, 0.16, 0.15, 0.12, 0.56, 0.46, 0.4, 0.52, 0.21, 0.26, 0.09, 0.19, 0.09, 0.13, 0.11, 0.19, 1.32, 0.95, 0.67, 0.46, 0.23, 0.22, 0.15, 0.23, , 0.11, 0.17, , , 0.14, 0.21, , 0.2, 0.2, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 3.84, 3.32, 3.01, 2.76, 2.5, 1.82, 1.6, 0.092, 0.101, 0.102, 0.107, 0.108, 0.104, 0.099
88394, 0, 2019-02-01T09:00:00.000Z, 20190201010000, 977.5, 1.2, 1.02, 0.74, 21.89, 15.09, 8.96, 2.38, 2.08, 1.59, 2.44, 2.2, 2.08, 1.92, 1.69, 1.45, 19.61, 12.87, 6.88, 2.11, 1.79, 1.21, 1.94, 1.93, , 1.73, 1.66, , 1.37, 1.24, , 39.1, 9.9, 721.4, 39.1, 10.1, 716.4, 20.3, 0.18, 0.18, 0.11, 0.78, 0.65, 0.54, 0.37, 0.23, 0.31, 0.07, 0.2, 0.14, 0.2, 0.07, 0.14, 1.09, 0.58, 0.59, 0.44, 0.24, 0.32, 0.06, 0.2, , 0.02, 0.15, , , 0.06, 0.16, , 0.1, 0.1, 1.5, 0.1, 0.1, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 4.41, 3.83, 3.51, 3.17, 2.86, 2.24, 1.97, 0.111, 0.122, 0.124, 0.127, 0.128, 0.134, 0.129
88395, 0, 2019-02-01T10:00:00.000Z, 20190201020000, 1008.9, 1.19, 1.02, 0.74, 22.73, 15.64, 8.95, 2.54, 2.16, 1.59, 2.37, 2.12, 2, 1.85, 1.72, 1.41, 19.59, 12.89, 6.91, 2.31, 1.84, 1.33, 2.01, 1.96, , 1.77, 1.7, , 1.47, 1.27, , 39, 10.2, 721.6, 39, 10.1, 716.4, 24.5, 0.18, 0.16, 0.1, 0.85, 0.5, 0.47, 0.45, 0.25, 0.28, 0.23, 0.24, 0.11, 0.2, 0.16, 0.17, 0.74, 0.65, 0.41, 0.39, 0.18, 0.25, 0.09, 0.39, , 0.08, 0.31, , , 0.09, 0.24, , 0.1, 0.2, 1.5, 0.1, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 5.81, 4.66, 4.09, 3.27, 3.25, 2.44, 2.2, 0.139, 0.142, 0.14, 0.154, 0.137, 0.141, 0.132
88396, 0, 2019-02-01T11:00:00.000Z, 20190201030000, 1123.6, 1, 0.85, 0.62, 25.7, 16.97, 9.42, 2.99, 2.57, 1.58, 2.3, 2.15, 1.98, 1.87, 1.63, 1.42, 25.79, 16.46, 8.56, 2.87, 2.38, 1.61, 2.05, 2.04, , 1.85, 1.77, , 1.51, 1.34, , 39.1, 10.6, 721.6, 39.1, 10.5, 716.2, 50.8, 0.27, 0.23, 0.18, 1.74, 1.09, 0.66, 0.41, 0.25, 0.35, 0.11, 0.22, 0.08, 0.18, 0.13, 0.25, 2.54, 1.65, 0.94, 0.43, 0.24, 0.35, 0.21, 0.39, , 0.14, 0.35, , , 0.18, 0.3, , 0.2, 0.2, 1.4, 0.1, 0.2, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 29, 29, 29, 5.74, 4.64, 4.06, 3.45, 3.25, 2.33, 2.03, 0.144, 0.149, 0.145, 0.144, 0.146, 0.142, 0.135
88397, 0, 2019-02-01T12:00:00.000Z, 20190201040000, 1191.6, 1.44, 1.22, 0.88, 31.96, 21.4, 12.38, 3.38, 2.89, 2.12, 2.63, 2.51, 2.3, 2.16, 1.96, 1.64, 30.82, 19.92, 10.43, 3.17, 2.62, 1.91, 2.68, 2.52, , 2.35, 2.16, , 1.92, 1.6, , 39.1, 10.7, 721.3, 39, 10.7, 715.6, 44.4, 0.26, 0.23, 0.17, 2.59, 1.81, 0.99, 0.62, 0.3, 0.37, 0.06, 0.29, 0.09, 0.29, 0.15, 0.3, 1.79, 1.22, 0.67, 0.37, 0.28, 0.23, 0.2, 0.31, , 0.14, 0.26, , , 0.26, 0.28, , 0.2, 0.3, 1.4, 0.1, 0.2, 0.6, 60, 55, 55, 55, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 30, 30, 30, 30, 30, 30, 6.97, 5.62, 4.94, 4.65, 3.95, 2.84, 2.47, 0.17, 0.174, 0.17, 0.174, 0.173, 0.166, 0.157
88398, 0, 2019-02-01T13:00:00.000Z, 20190201050000, 1210.8, 1.68, 1.42, 1.03, 36.97, 24.97, 14.65, 4.27, 3.39, 2.55, 3.15, 2.96, 2.77, 2.56, 2.3, 1.93, 33.38, 21.59, 11.4, 3.54, 2.79, 2, 2.96, 2.81, , 2.58, 2.43, , 2.14, 1.83, , 39, 10.8, 720.7, 39.1, 10.5, 715.2, 32.9, 0.2, 0.17, 0.14, 0.97, 0.8, 0.61, 0.44, 0.2, 0.29, 0.16, 0.33, 0.09, 0.3, 0.08, 0.29, 1.23, 0.81, 0.5, 0.4, 0.21, 0.29, 0.15, 0.29, , 0.16, 0.22, , , 0.1, 0.23, , 0.2, 0.2, 1.4, 0.1, 0.2, 0.6, 60, 55, 55, 55, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 29, 29, 29, 30, 30, 30, 7.78, 6.38, 5.59, 5.22, 4.49, 3.2, 2.77, 0.196, 0.203, 0.197, 0.202, 0.202, 0.192, 0.181
88399, 0, 2019-02-01T14:00:00.000Z, 20190201060000, 1130.1, 1.74, 1.49, 1.09, 34.43, 23.91, 14.37, 3.96, 3.02, 2.51, 3.41, 3.12, 2.94, 2.69, 2.41, 2.02, 27.35, 18.03, 9.75, 3.2, 2.25, 1.88, 2.72, 2.65, , 2.39, 2.27, , 1.98, 1.69, , 39.1, 10.3, 720.3, 39.2, 9.7, 714.9, 37.5, 0.18, 0.16, 0.12, 1.25, 1.03, 0.84, 0.53, 0.61, 0.44, 0.43, 0.34, 0.31, 0.29, 0.46, 0.24, 2.28, 1.57, 0.95, 0.56, 0.2, 0.26, 0.06, 0.42, , 0.19, 0.3, , , 0.13, 0.3, , 0.2, 0.3, 1.4, 0.1, 0.2, 0.5, 60, 56, 56, 56, 27, 27, 27, 27, 27, 27, 3, 26, 3, 26, 3, 26, 26, 26, 26, 26, 26, 26, 3, 25, , 3, 25, , 3, 25, , 30, 30, 30, 29, 29, 29, 7.56, 6.3, 5.56, 5.18, 4.42, 3.1, 2.69, 0.192, 0.203, 0.198, 0.198, 0.2, 0.186, 0.173
88400, 0, 2019-02-01T15:00:00.000Z, 20190201070000, 994.7, 1.38, 1.17, 0.87, 26.41, 18.46, 10.69, 2.85, 2.43, 1.71, 2.71, 2.49, 2.33, 2.15, 1.94, 1.62, 21.4, 14.08, 7.48, 2.22, 1.97, 1.31, 2.08, 2.08, , 1.82, 1.8, , 1.46, 1.34, , 39.1, 9.6, 720.1, 39.1, 9.1, 714.8, 28.1, 0.29, 0.21, 0.18, 1.01, 0.74, 0.49, 0.43, 0.26, 0.31, 0.14, 0.46, 0.12, 0.38, 0.14, 0.38, 0.96, 0.47, 0.45, 0.49, 0.24, 0.3, 0.16, 0.48, , 0.1, 0.44, , , 0.08, 0.39, , 0.1, 0.3, 1.4, 0.1, 0.4, 0.5, 60, 56, 56, 56, 26, 26, 26, 26, 26, 26, 3, 27, 3, 27, 3, 27, 26, 26, 26, 26, 26, 26, 3, 26, , 3, 26, , 3, 26, , 29, 29, 29, 29, 29, 29, 6.04, 5.16, 4.62, 4.13, 3.79, 2.83, 2.47, 0.154, 0.166, 0.162, 0.166, 0.166, 0.159, 0.151
